,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
368,0.781,0.338,0.967,-31.616,-57.068,-86.914,0,0
369,0.798,0.366,0.96,-31.677,-62.805,-77.026,0,0
370,0.834,0.41,0.949,-28.87,-65.918,-67.749,0,0
371,0.85,0.447,0.943,-24.17,-70.007,-60.974,0,0
372,0.849,0.456,0.946,-19.653,-75.684,-53.772,0,0
373,0.864,0.5,0.956,-11.475,-82.52,-44.434,0,0
374,0.862,0.517,0.956,-2.686,-89.844,-37.17,0,0
375,0.842,0.543,0.951,6.042,-99.304,-29.053,0,0
376,0.839,0.554,0.936,11.047,-105.164,-22.217,0,0
377,0.839,0.556,0.907,16.785,-111.633,-11.169,0,0
378,0.829,0.543,0.856,20.752,-114.624,-0.488,0,0
379,0.821,0.536,0.838,23.071,-113.647,6.775,0,0
380,0.797,0.52,0.806,25.574,-112.244,11.658,0,0
381,0.787,0.508,0.781,27.222,-112.122,15.808,0,0
382,0.784,0.502,0.745,28.992,-111.877,23.315,0,0
383,0.794,0.481,0.693,27.71,-108.643,31.189,0,0
384,0.791,0.468,0.66,25.024,-103.882,40.161,0,0
385,0.777,0.448,0.628,22.461,-100.586,46.631,0,0
386,0.744,0.367,0.574,20.691,-95.764,54.504,0,0
387,0.737,0.325,0.54,22.095,-92.163,58.411,0,0
388,0.709,0.231,0.484,27.954,-89.294,58.838,0,0
389,0.695,0.192,0.453,36.743,-86.67,58.411,0,0
390,0.683,0.159,0.417,41.992,-84.595,57.556,0,0
391,0.665,0.103,0.346,49.622,-80.872,56.335,0,0
392,0.651,0.078,0.317,54.688,-76.538,54.871,0,0
393,0.642,0.039,0.254,57.312,-72.571,52.002,0,0
394,0.635,0.02,0.22,57.312,-69.763,50.476,0,1
395,0.639,0.009,0.198,55.603,-64.758,46.082,0,0
396,0.642,-0.03,0.152,53.772,-61.218,41.016,0,0
397,0.64,-0.052,0.126,52.429,-58.35,35.4,0,0
398,0.673,-0.093,0.098,52.551,-53.467,29.297,0,0
399,0.688,-0.095,0.085,52.979,-49.316,23.987,0,0
400,0.706,-0.106,0.075,54.138,-41.687,16.113,0,0
401,1.164,0.677,0.203,-360.352,194.885,-25.024,0,0
402,0.943,0.627,0.36,-468.75,214.111,27.71,0,0
403,0.841,0.523,0.475,-535.95,193.359,73.486,0,0
404,0.656,0.182,0.623,-570.862,137.634,98.145,0,0
405,0.652,-0.03,0.719,-561.89,90.82,101.807,0,0
406,0.719,-0.178,0.784,-519.226,25.024,100.83,0,0
407,0.814,-0.405,0.822,-444.031,-26.062,96.985,0,0
408,0.855,-0.485,0.821,-341.98,-60.791,94.421,0,0
409,0.86,-0.55,0.782,-237.061,-85.571,91.919,0,0
410,0.837,-0.559,0.729,-173.279,-99.426,86.975,0,0
411,0.819,-0.567,0.667,-89.905,-116.211,76.355,0,0
412,0.826,-0.539,0.542,-26.55,-128.662,64.026,0,0
413,0.838,-0.447,0.481,-2.136,-130.371,54.749,0,0
414,0.839,-0.382,0.424,-0.549,-125.671,49.561,0,0
415,0.855,-0.304,0.319,-10.681,-109.863,44.678,0,0
416,0.837,-0.302,0.275,-22.888,-88.501,43.518,0,0
417,0.774,-0.335,0.223,-25.574,-65.918,44.434,0,0
418,0.716,-0.358,0.206,-16.052,-46.631,46.753,0,0
419,0.64,-0.399,0.193,2.869,-42.175,46.326,0,0
420,0.442,-0.623,0.172,64.087,-62.622,36.926,0,0
421,0.391,-0.78,0.13,169.617,-103.333,12.39,0,0
422,0.416,-0.833,0.019,288.452,-135.498,-16.479,0,0
423,0.455,-0.756,-0.056,385.925,-148.621,-38.635,0,0
424,0.48,-0.66,-0.112,432.373,-146.851,-48.096,0,0
425,0.495,-0.475,-0.165,475.769,-134.583,-55.908,0,0
426,0.496,-0.379,-0.179,483.093,-118.347,-58.716,0,0
427,0.562,-0.238,-0.156,462.952,-99.121,-58.167,0,0
428,0.603,-0.174,-0.133,438.354,-84.9,-57.129,0,0
429,0.631,-0.112,-0.104,389.709,-60.547,-53.772,0,0
430,0.629,-0.107,-0.046,344.91,-36.987,-48.523,0,0
431,0.617,-0.123,-0.017,309.631,-14.771,-42.297,0,0
432,0.635,-0.136,0.019,276.733,9.094,-34.18,0,0
433,0.68,-0.155,0.049,256.897,28.442,-27.527,0,0
434,0.7,-0.157,0.094,222.961,56.824,-14.404,0,0
435,0.709,-0.193,0.216,187.073,80.383,-2.075,0,0
436,0.684,-0.225,0.275,155.884,93.628,5.92,0,0
437,0.657,-0.277,0.328,140.503,96.008,9.888,0,0
438,0.662,-0.362,0.406,123.535,94.666,14.343,0,0
439,0.73,-0.383,0.443,106.812,99.365,15.564,0,0
440,0.824,-0.405,0.522,88.379,108.643,8.972,0,0
441,0.872,-0.406,0.571,69.458,117.92,-1.892,0,0
442,0.886,-0.414,0.617,57.8,121.338,-8.118,0,0
443,0.879,-0.421,0.678,41.687,121.338,-13.916,0,0
444,0.87,-0.441,0.692,30.09,113.647,-16.418,0,0
445,0.925,-0.422,0.724,18.799,106.323,-18.921,0,0
446,0.949,-0.387,0.746,8.789,104.614,-21.057,0,0
447,0.972,-0.346,0.773,-10.681,104.37,-25.33,0,0
448,0.98,-0.335,0.832,-26.794,99.609,-26.733,0,0
449,0.979,-0.33,0.844,-39.124,88.623,-28.748,0,0
450,0.965,-0.361,0.849,-44.739,75.989,-32.043,0,0
451,0.977,-0.371,0.853,-45.227,68.237,-35.645,0,0
452,0.986,-0.36,0.854,-46.631,61.523,-44.495,0,0
453,0.999,-0.305,0.863,-50.476,59.875,-56.885,0,0
454,0.969,-0.274,0.87,-55.237,55.298,-68.726,0,0
455,0.927,-0.245,0.895,-57.8,48.096,-75.623,0,0
456,0.913,-0.221,0.905,-59.753,43.701,-78.979,0,0
457,0.909,-0.183,0.906,-63.721,39.978,-86.548,0,0
458,0.917,-0.09,0.905,-67.932,39.429,-100.22,0,0
459,0.897,-0.033,0.912,-66.65,36.194,-115.051,0,0
460,0.893,0.021,0.92,-62.012,31.738,-121.765,0,0
461,0.856,0.11,0.93,-53.894,23.621,-123.352,0,0
462,0.84,0.155,0.916,-53.711,18.677,-116.211,0,0
463,0.79,0.203,0.888,-65.186,19.653,-103.088,0,0
464,0.757,0.201,0.874,-82.458,24.17,-90.942,0,0
465,0.733,0.176,0.87,-90.82,28.748,-85.938,0,0
466,0.715,0.166,0.892,-93.201,33.386,-89.111,0,0
467,0.7,0.145,0.914,-79.651,32.654,-92.957,0,0
468,0.669,0.176,0.918,-62.012,26.062,-88.562,0,0
469,0.674,0.174,0.92,-53.284,20.63,-82.214,0,0
470,0.679,0.177,0.917,-49.683,16.296,-73.853,0,0
471,0.692,0.13,0.942,-54.565,20.081,-70.007,0,0
472,0.692,0.127,0.983,-59.692,24.963,-76.721,0,0
473,0.656,0.084,1.055,-53.833,19.409,-88.318,0,0
474,0.649,0.093,1.07,-43.884,8.972,-94.971,0,0
475,0.655,0.119,1.064,-26.978,-10.986,-99.854,0,0
476,0.718,0.236,1.05,-15.137,-27.893,-99.731,0,0
477,0.767,0.299,1.035,-8.301,-38.818,-97.046,0,0
478,0.804,0.362,1.024,-5.981,-44.128,-92.346,0,0
479,0.836,0.429,1.011,-7.446,-51.392,-75.928,0,0
480,0.854,0.461,1.012,-16.235,-56.58,-52.551,0,0
481,0.877,0.45,1.003,-27.71,-59.631,-28.748,0,0
482,0.88,0.43,0.996,-33.142,-64.453,-15.686,0,0
483,0.887,0.391,0.994,-28.931,-70.19,-12.329,0,0
484,0.903,0.305,1.002,-12.451,-79.529,-8.362,0,0
485,0.899,0.297,0.994,4.333,-88.013,-5.371,0,0
486,0.914,0.33,0.982,13.672,-96.13,-5.31,0,0
487,0.907,0.333,0.978,21.301,-104.675,-1.282,0,0
488,0.91,0.341,0.962,24.475,-108.276,4.822,0,0
489,0.893,0.362,0.912,24.902,-110.718,14.404,0,0
490,0.883,0.34,0.893,24.658,-109.253,23.682,0,0
491,0.832,0.28,0.83,26.55,-105.835,30.762,0,0
492,0.807,0.247,0.8,29.419,-101.746,33.569,0,0
493,0.784,0.21,0.765,35.034,-94.543,35.95,0,1
494,0.735,0.142,0.67,41.26,-85.388,35.767,0,0
495,0.716,0.129,0.623,46.082,-73.242,31.189,0,0
496,0.683,0.119,0.57,50.476,-58.411,24.963,0,0
497,0.644,0.133,0.546,52.185,-50.659,22.644,0,0
498,0.616,0.144,0.543,48.828,-45.959,20.569,0,0
499,0.584,0.152,0.536,40.283,-50.415,18.616,0,0
500,0.575,0.134,0.521,33.386,-57.617,13.855,0,0
501,0.931,0.889,0.505,-330.139,92.712,6.958,0,0
502,0.906,0.906,0.53,-396.423,73.975,60.608,0,0
503,0.913,0.83,0.541,-428.833,63.416,85.205,0,0
504,0.872,0.562,0.59,-441.772,52.429,102.539,0,0
505,0.82,0.347,0.639,-397.949,35.645,109.558,0,0
506,0.67,0.032,0.786,-313.965,4.456,118.774,0,0
507,0.607,-0.049,0.828,-249.084,-21.179,124.268,0,0
508,0.589,-0.139,0.842,-141.418,-63.416,127.563,0,0
509,0.588,-0.278,0.77,-34.18,-106.14,120.667,0,0
510,0.617,-0.258,0.711,46.021,-127.686,107.605,0,0
511,0.612,-0.188,0.546,84.961,-129.517,99.792,0,0
512,0.594,-0.159,0.493,92.224,-122.986,98.816,0,0
513,0.554,-0.173,0.455,91.98,-112.427,100.769,0,0
514,0.424,-0.339,0.367,102.478,-109.741,101.196,0,0
515,0.375,-0.452,0.322,137.512,-117.31,96.863,0,0
516,0.355,-0.547,0.298,172.546,-124.817,89.233,0,0
517,0.379,-0.605,0.202,226.135,-132.874,72.266,0,0
518,0.423,-0.578,0.15,264.099,-127.991,54.81,0,0
519,0.53,-0.499,0.083,284.729,-113.22,40.405,0,0
520,0.551,-0.488,0.063,292.908,-92.102,28.931,0,0
521,0.569,-0.449,0.054,291.077,-76.66,23.254,0,0
522,0.522,-0.437,0.054,281.311,-59.326,16.724,0,0
523,0.533,-0.442,0.093,262.756,-41.565,17.883,0,0
524,0.528,-0.48,0.155,239.99,-23.865,20.691,0,0
525,0.526,-0.497,0.178,213.074,-5.798,20.325,0,0
526,0.539,-0.523,0.204,197.632,4.761,16.479,0,0
527,0.539,-0.581,0.248,178.162,17.7,7.019,0,0
528,0.536,-0.6,0.274,160.767,28.015,-5.493,0,0
529,0.603,-0.615,0.341,145.386,40.833,-20.447,0,0
530,0.617,-0.612,0.364,134.949,50.537,-30.579,0,0
531,0.631,-0.604,0.396,114.807,61.829,-39.856,0,0
532,0.676,-0.578,0.454,87.891,72.754,-40.71,0,0
533,0.699,-0.585,0.473,59.631,83.252,-35.095,0,0
534,0.763,-0.641,0.495,32.959,95.215,-28.87,0,0
535,0.781,-0.662,0.499,17.639,104.126,-27.283,0,0
536,0.815,-0.658,0.52,-3.967,115.662,-33.264,0,0
537,0.923,-0.665,0.605,-22.705,125.549,-46.875,0,0
538,0.975,-0.648,0.649,-34.18,130.92,-66.589,0,0
539,0.998,-0.628,0.68,-36.194,129.456,-80.261,0,0
540,1.028,-0.533,0.761,-33.386,121.094,-98.816,0,0
541,1.076,-0.454,0.796,-30.884,107.056,-111.755,0,0
542,1.183,-0.303,0.888,-33.691,94.543,-113.953,0,0
543,1.199,-0.237,0.907,-48.584,85.571,-107.3,0,0
544,1.221,-0.176,0.933,-62.744,83.801,-104.431,0,0
545,1.209,-0.133,0.968,-83.618,80.75,-103.821,0,0
546,1.204,-0.136,0.987,-92.041,75.073,-108.521,0,0
547,1.147,-0.134,1.031,-89.111,63.354,-114.38,0,0
548,1.155,-0.048,1.048,-85.083,54.626,-122.314,0,0
549,1.125,0.0,1.051,-79.59,40.894,-131.348,0,0
550,1.047,0.098,1.037,-75.989,28.687,-132.446,0,0
551,1.026,0.128,1.018,-78.735,23.56,-122.62,0,0
552,0.962,0.15,0.959,-85.144,26.855,-109.802,0,0
553,0.919,0.124,0.933,-86.243,31.677,-102.844,0,0
554,0.885,0.127,0.927,-81.909,41.809,-100.098,0,0
555,0.836,0.177,0.969,-73.792,46.692,-106.567,0,0
556,0.794,0.198,1.001,-61.218,41.016,-113.342,0,0
557,0.746,0.206,1.027,-52.795,29.724,-114.075,0,0
558,0.708,0.253,1.101,-44.25,7.263,-110.413,0,0
559,0.724,0.268,1.123,-39.673,-14.038,-102.722,0,0
560,0.79,0.304,1.122,-37.781,-29.663,-94.666,0,0
561,0.819,0.307,1.112,-35.706,-41.565,-86.243,0,0
562,0.838,0.304,1.102,-32.349,-49.011,-80.322,0,0
563,0.825,0.302,1.066,-27.283,-60.547,-70.862,0,0
564,0.823,0.304,1.05,-22.278,-69.519,-62.988,0,0
565,0.809,0.331,1.014,-18.127,-76.721,-56.152,0,0
566,0.794,0.336,1.001,-13.977,-82.214,-45.959,0,0
567,0.785,0.358,0.986,-10.925,-85.083,-40.039,0,0
568,0.761,0.375,0.964,-5.981,-90.149,-30.884,0,0
569,0.748,0.37,0.95,1.343,-94.91,-22.644,0,0
570,0.693,0.386,0.909,9.216,-97.961,-18.066,0,0
571,0.678,0.39,0.889,13.489,-99.304,-15.137,0,0
572,0.665,0.391,0.873,18.738,-101.135,-10.01,0,0
573,0.659,0.397,0.817,20.508,-101.746,-4.089,0,0
574,0.659,0.401,0.787,19.531,-98.389,3.662,0,0
575,0.622,0.377,0.729,18.25,-93.689,12.207,0,0
576,0.605,0.359,0.698,18.066,-90.515,17.822,0,0
577,0.589,0.339,0.67,17.273,-88.684,24.963,0,0
578,0.603,0.285,0.638,17.273,-88.562,28.32,0,0
579,0.613,0.258,0.611,20.02,-87.585,28.992,0,0
580,0.623,0.227,0.578,23.132,-85.754,28.748,0,0
581,0.636,0.189,0.51,27.466,-82.031,26.855,0,0
582,0.644,0.161,0.481,32.532,-77.454,24.597,0,0
583,0.665,0.15,0.426,37.231,-71.899,21.179,0,0
584,0.67,0.142,0.403,42.114,-65.308,19.165,0,0
585,0.669,0.139,0.376,43.64,-62.195,19.592,0,0
586,0.671,0.138,0.349,44.006,-59.387,20.874,0,0
587,0.68,0.137,0.342,42.908,-58.105,23.499,0,0
588,0.694,0.108,0.312,43.152,-56.824,26.184,0,0
589,0.705,0.089,0.296,44.8,-54.81,26.55,0,0
590,0.718,0.063,0.284,49.011,-49.988,26.001,0,0
591,0.745,0.049,0.259,52.673,-44.25,23.926,0,0
592,0.755,0.044,0.252,52.856,-37.842,22.705,0,1
593,0.768,0.034,0.242,50.476,-31.311,22.827,0,0
594,0.769,0.026,0.238,48.157,-27.527,23.743,0,0
595,0.77,0.015,0.24,43.213,-24.17,24.78,0,0
596,0.789,-0.012,0.236,37.537,-21.79,24.78,0,0
597,0.803,-0.018,0.234,32.776,-19.958,22.278,0,0
598,0.823,-0.051,0.228,31.311,-17.822,19.47,0,0
599,0.837,-0.056,0.227,32.043,-16.724,17.273,0,0
600,0.844,-0.063,0.225,34.668,-16.357,14.587,0,0
601,0.731,0.467,0.229,-624.329,211.182,179.626,0,0
602,0.574,0.208,0.241,-632.141,186.279,190.491,0,0
603,0.466,-0.078,0.306,-600.83,127.441,183.289,0,0
604,0.499,-0.611,0.55,-500.488,54.81,149.963,0,0
605,0.535,-0.842,0.648,-328.491,-18.433,97.168,0,0
606,0.562,-1.355,0.688,-62.073,-91.858,35.4,0,0
607,0.621,-1.263,0.571,116.638,-125.183,2.625,0,0
608,0.705,-0.955,0.437,318.604,-143.433,-34.18,0,0
609,0.763,-0.482,0.174,438.782,-139.099,-57.068,0,0
610,0.743,-0.27,0.1,475.525,-130.066,-66.406,0,0
611,0.719,0.031,0.065,453.979,-121.155,-62.927,0,0
612,0.722,0.102,0.058,421.021,-111.206,-52.673,0,0
613,0.738,0.149,0.066,355.103,-85.632,-28.503,0,0
614,0.764,0.188,0.113,282.593,-50.781,-0.244,0,0
615,0.768,0.17,0.148,214.478,-10.986,27.161,0,0
616,0.742,0.122,0.179,177.673,14.282,43.823,0,0
617,0.632,-0.015,0.263,139.16,41.931,64.026,0,0
618,0.58,-0.104,0.309,122.314,51.514,75.012,0,0
619,0.533,-0.244,0.334,121.887,49.744,77.942,0,0
620,0.531,-0.297,0.333,133.118,43.091,72.876,0,0
621,0.545,-0.332,0.329,143.311,39.795,66.406,0,0
622,0.55,-0.339,0.303,155.701,39.246,56.519,0,0
623,0.556,-0.313,0.28,161.987,42.419,46.814,0,0
624,0.609,-0.3,0.255,163.269,49.255,39.001,0,0
625,0.635,-0.288,0.25,162.415,55.176,35.645,0,0
626,0.657,-0.284,0.26,154.846,66.406,33.752,0,0
627,0.675,-0.269,0.316,138.367,79.956,33.264,0,0
628,0.669,-0.286,0.363,118.286,92.224,32.959,0,0
629,0.672,-0.36,0.467,100.769,98.328,32.959,0,0
630,0.671,-0.404,0.499,93.201,98.572,33.203,0,0
631,0.668,-0.449,0.529,85.876,93.262,32.532,0,0
632,0.713,-0.521,0.575,79.59,89.233,33.325,0,0
633,0.731,-0.545,0.598,68.115,85.632,32.166,0,0
634,0.748,-0.556,0.616,56.641,85.632,29.663,0,0
635,0.798,-0.57,0.652,38.025,88.318,20.264,0,0
636,0.815,-0.585,0.673,21.423,91.003,2.625,0,0
637,0.844,-0.599,0.73,8.911,91.248,-17.456,0,0
638,0.848,-0.595,0.75,1.038,89.294,-33.569,0,0
639,0.839,-0.57,0.762,-4.028,87.158,-42.236,0,0
640,0.862,-0.51,0.787,-9.155,82.703,-56.213,0,0
641,0.88,-0.477,0.798,-9.094,76.904,-69.519,0,0
642,0.899,-0.402,0.813,-5.798,67.139,-80.872,0,0
643,0.904,-0.342,0.823,-7.385,58.105,-85.266,0,0
644,0.917,-0.301,0.842,-13.611,55.115,-85.205,0,0
645,0.956,-0.21,0.901,-27.1,54.016,-87.219,0,0
646,0.964,-0.216,0.928,-36.194,55.725,-90.21,0,0
647,0.938,-0.179,0.985,-41.809,57.129,-96.069,0,0
648,0.918,-0.154,1.018,-45.105,56.458,-102.417,0,0
649,0.905,-0.113,1.06,-50.232,52.49,-116.272,0,0
650,0.89,0.002,1.134,-56.458,46.57,-134.888,0,0
651,0.871,0.054,1.163,-61.829,37.964,-149.109,0,0
652,0.83,0.182,1.192,-64.514,24.658,-152.71,0,0
653,0.82,0.229,1.19,-65.552,14.282,-150.085,0,0
654,0.815,0.288,1.182,-65.552,-1.038,-143.25,0,0
655,0.831,0.357,1.146,-66.589,-10.681,-134.888,0,0
656,0.827,0.377,1.121,-68.176,-18.005,-129.333,0,0
657,0.814,0.372,1.09,-67.81,-21.606,-124.939,0,0
658,0.781,0.365,1.045,-64.514,-26.55,-119.629,0,0
659,0.757,0.357,1.031,-57.19,-32.471,-116.455,0,0
660,0.727,0.361,1.011,-46.875,-37.72,-113.831,0,0
661,0.713,0.371,0.991,-36.987,-43.03,-109.802,0,0
662,0.721,0.4,0.967,-33.508,-44.8,-106.689,0,0
663,0.741,0.429,0.956,-29.053,-44.983,-98.755,0,0
664,0.72,0.429,0.954,-26.001,-47.729,-86.731,0,0
665,0.706,0.426,0.965,-25.146,-52.063,-74.829,0,0
666,0.689,0.415,0.966,-24.414,-55.786,-67.444,0,0
667,0.681,0.413,0.961,-23.987,-62.134,-57.556,0,0
668,0.726,0.413,0.945,-23.865,-65.918,-48.523,0,0
669,0.758,0.412,0.936,-24.109,-66.772,-38.147,0,0
670,0.735,0.382,0.954,-19.165,-69.702,-29.602,0,0
671,0.719,0.358,0.96,-14.771,-74.89,-25.757,0,0
672,0.697,0.353,0.966,-4.944,-83.801,-23.315,0,0
673,0.673,0.386,0.95,3.052,-91.675,-21.301,0,0
674,0.687,0.407,0.928,4.578,-95.642,-15.076,0,0
675,0.689,0.459,0.87,0.732,-96.619,-7.996,0,0
676,0.685,0.446,0.846,-2.686,-95.215,-1.953,0,0
677,0.678,0.402,0.819,0.305,-92.407,3.845,0,0
678,0.681,0.3,0.758,11.108,-89.6,5.798,0,0
679,0.69,0.267,0.727,24.902,-86.06,4.761,0,0
680,0.703,0.257,0.705,32.166,-82.886,1.892,0,0
681,0.729,0.277,0.682,38.147,-77.332,-2.258,0,0
682,0.712,0.3,0.678,39.063,-71.655,-2.808,0,0
683,0.681,0.341,0.671,35.828,-67.932,3.357,0,0
684,0.668,0.354,0.661,32.043,-66.04,10.559,0,0
685,0.659,0.352,0.649,31.128,-64.697,13.733,0,0
686,0.641,0.331,0.61,33.997,-64.697,16.541,0,0
687,0.636,0.321,0.587,39.856,-66.528,17.395,0,0
688,0.615,0.321,0.535,46.387,-68.359,17.212,0,0
689,0.604,0.326,0.502,49.744,-69.031,17.7,0,0
690,0.602,0.342,0.468,52.063,-67.993,18.738,0,0
691,0.628,0.36,0.402,50.659,-63.232,22.705,0,1
692,0.629,0.36,0.377,47.729,-57.129,30.579,0,0
693,0.627,0.303,0.331,44.739,-50.964,39.429,0,0
694,0.625,0.274,0.308,42.908,-47.485,44.006,0,0
695,0.634,0.242,0.289,40.71,-40.71,47.058,0,0
696,0.649,0.197,0.267,38.818,-33.936,45.532,0,0
697,0.67,0.17,0.255,37.842,-27.1,42.725,0,0
698,0.681,0.137,0.248,39.246,-22.583,41.687,0,0
699,0.7,0.087,0.233,43.518,-15.686,39.429,0,0
700,0.702,0.069,0.231,47.302,-11.047,37.109,0,0
701,0.892,-0.07,0.502,-416.138,137.634,111.755,0,0
702,0.867,-0.008,0.485,-446.411,142.7,113.953,0,0
703,0.794,-0.049,0.467,-483.765,146.362,116.577,0,0
704,0.648,-0.27,0.489,-491.333,136.414,109.131,0,0
705,0.591,-0.439,0.52,-452.087,110.352,91.492,0,0
706,0.396,-0.948,0.629,-330.017,50.232,56.641,0,0
707,0.331,-1.186,0.672,-203.979,-3.601,28.687,0,0
708,0.282,-1.312,0.669,20.081,-94.971,-18.25,0,0
709,0.408,-1.172,0.505,238.281,-163.513,-59.265,0,0
710,0.493,-0.961,0.38,399.353,-199.585,-84.351,0,0
711,0.553,-0.743,0.252,467.346,-209.534,-92.285,0,0
712,0.608,-0.4,0.116,509.338,-211.304,-91.248,0,0
713,0.613,-0.264,0.078,498.84,-207.947,-82.642,0,0
714,0.685,-0.07,0.059,452.026,-195.496,-68.115,0,0
715,0.724,0.007,0.072,381.104,-174.072,-52.246,0,0
716,0.78,0.044,0.096,330.383,-152.527,-42.236,0,0
717,0.849,0.074,0.16,260.132,-111.328,-30.884,0,0
718,0.838,0.044,0.174,205.383,-67.749,-20.02,0,0
719,0.773,-0.046,0.22,169.312,-29.541,-5.493,0,0
720,0.717,-0.114,0.248,158.264,-12.451,4.578,0,0
721,0.677,-0.194,0.261,159.18,-0.305,15.808,0,0
722,0.625,-0.25,0.263,163.452,0.916,22.095,0,0
723,0.607,-0.256,0.26,162.964,-3.54,24.231,0,0
724,0.599,-0.255,0.265,157.532,-5.31,21.912,0,0
725,0.603,-0.251,0.259,152.405,-1.953,17.7,0,0
726,0.611,-0.245,0.253,142.639,9.216,9.399,0,0
727,0.658,-0.245,0.258,133.911,24.841,3.906,0,0
728,0.65,-0.236,0.262,124.634,37.781,1.465,0,0
729,0.657,-0.232,0.295,113.647,43.396,0.977,0,0
730,0.667,-0.23,0.313,105.103,45.166,0.854,0,0
731,0.685,-0.248,0.33,95.703,46.814,0.061,0,0
732,0.761,-0.281,0.361,89.783,51.514,-2.686,0,0
733,0.801,-0.289,0.371,86.67,62.744,-7.385,0,0
734,0.825,-0.286,0.377,84.9,70.74,-9.338,0,0
735,0.853,-0.305,0.397,83.557,81.299,-8.118,0,0
736,0.868,-0.307,0.424,80.75,90.698,-3.357,0,0
